hilbert_order,q_node,threshold,gt,found,tp,fp,fn,precision,recall,jaccard
10,clab-nebula-serf145,60,145,161,145,16,0,0.9006,1.0000,0.9006
10,clab-nebula-serf150,5,0,0,0,0,0,1.0000,1.0000,1.0000
10,clab-nebula-serf150,10,0,0,0,0,0,1.0000,1.0000,1.0000
10,clab-nebula-serf150,15,1,0,0,0,1,0.0000,0.0000,0.0000
10,clab-nebula-serf150,20,9,0,0,0,9,0.0000,0.0000,0.0000
10,clab-nebula-serf150,25,17,0,0,0,17,0.0000,0.0000,0.0000
10,clab-nebula-serf150,30,23,53,9,44,14,0.1698,0.3913,0.1343
10,clab-nebula-serf150,35,42,83,11,72,31,0.1325,0.2619,0.0965
10,clab-nebula-serf150,40,54,140,54,86,0,0.3857,1.0000,0.3857
10,clab-nebula-serf150,45,79,156,78,78,1,0.5000,0.9873,0.4968
10,clab-nebula-serf150,50,117,161,117,44,0,0.7267,1.0000,0.7267
10,clab-nebula-serf150,55,141,161,141,20,0,0.8758,1.0000,0.8758
10,clab-nebula-serf150,60,152,161,152,9,0,0.9441,1.0000,0.9441
10,clab-nebula-serf155,5,0,0,0,0,0,1.0000,1.0000,1.0000
10,clab-nebula-serf155,10,0,0,0,0,0,1.0000,1.0000,1.0000
10,clab-nebula-serf155,15,1,0,0,0,1,0.0000,0.0000,0.0000
10,clab-nebula-serf155,20,11,0,0,0,11,0.0000,0.0000,0.0000
10,clab-nebula-serf155,25,14,0,0,0,14,0.0000,0.0000,0.0000
10,clab-nebula-serf155,30,24,0,0,0,24,0.0000,0.0000,0.0000
10,clab-nebula-serf155,35,43,72,9,63,34,0.1250,0.2093,0.0849
10,clab-nebula-serf155,40,56,83,17,66,39,0.2048,0.3036,0.1393
10,clab-nebula-serf155,45,82,140,79,61,3,0.5643,0.9634,0.5524
10,clab-nebula-serf155,50,117,156,116,40,1,0.7436,0.9915,0.7389
10,clab-nebula-serf155,55,137,161,137,24,0,0.8509,1.0000,0.8509
10,clab-nebula-serf155,60,150,161,150,11,0,0.9317,1.0000,0.9317
10,clab-nebula-serf160,5,4,0,0,0,4,0.0000,0.0000,0.0000
10,clab-nebula-serf160,10,4,0,0,0,4,0.0000,0.0000,0.0000
10,clab-nebula-serf160,15,5,0,0,0,5,0.0000,0.0000,0.0000
10,clab-nebula-serf160,20,10,0,0,0,10,0.0000,0.0000,0.0000
10,clab-nebula-serf160,25,25,64,18,46,7,0.2812,0.7200,0.2535
10,clab-nebula-serf160,30,37,83,27,56,10,0.3253,0.7297,0.2903
10,clab-nebula-serf160,35,43,161,43,118,0,0.2671,1.0000,0.2671
10,clab-nebula-serf160,40,58,161,58,103,0,0.3602,1.0000,0.3602
10,clab-nebula-serf160,45,82,161,82,79,0,0.5093,1.0000,0.5093
10,clab-nebula-serf160,50,118,161,118,43,0,0.7329,1.0000,0.7329
10,clab-nebula-serf160,55,139,161,139,22,0,0.8634,1.0000,0.8634
10,clab-nebula-serf160,60,149,161,149,12,0,0.9255,1.0000,0.9255
12,clab-nebula-serf1,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf1,10,6,0,0,0,6,0.0000,0.0000,0.0000
12,clab-nebula-serf1,15,12,0,0,0,12,0.0000,0.0000,0.0000
12,clab-nebula-serf1,20,19,72,19,53,0,0.2639,1.0000,0.2639
12,clab-nebula-serf1,25,37,83,34,49,3,0.4096,0.9189,0.3953
12,clab-nebula-serf1,30,74,148,69,79,5,0.4662,0.9324,0.4510
12,clab-nebula-serf1,35,91,156,89,67,2,0.5705,0.9780,0.5633
12,clab-nebula-serf1,40,107,161,107,54,0,0.6646,1.0000,0.6646
12,clab-nebula-serf1,45,117,161,117,44,0,0.7267,1.0000,0.7267
12,clab-nebula-serf1,50,121,161,121,40,0,0.7516,1.0000,0.7516
12,clab-nebula-serf1,55,133,161,133,28,0,0.8261,1.0000,0.8261
12,clab-nebula-serf1,60,153,161,153,8,0,0.9503,1.0000,0.9503
12,clab-nebula-serf5,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf5,10,3,0,0,0,3,0.0000,0.0000,0.0000
12,clab-nebula-serf5,15,7,0,0,0,7,0.0000,0.0000,0.0000
12,clab-nebula-serf5,20,14,72,14,58,0,0.1944,1.0000,0.1944
12,clab-nebula-serf5,25,19,83,19,64,0,0.2289,1.0000,0.2289
12,clab-nebula-serf5,30,46,140,42,98,4,0.3000,0.9130,0.2917
12,clab-nebula-serf5,35,80,156,79,77,1,0.5064,0.9875,0.5032
12,clab-nebula-serf5,40,92,161,92,69,0,0.5714,1.0000,0.5714
12,clab-nebula-serf5,45,108,161,108,53,0,0.6708,1.0000,0.6708
12,clab-nebula-serf5,50,118,161,118,43,0,0.7329,1.0000,0.7329
12,clab-nebula-serf5,55,121,161,121,40,0,0.7516,1.0000,0.7516
12,clab-nebula-serf5,60,143,161,143,18,0,0.8882,1.0000,0.8882
12,clab-nebula-serf10,5,1,0,0,0,1,0.0000,0.0000,0.0000
12,clab-nebula-serf10,10,9,0,0,0,9,0.0000,0.0000,0.0000
12,clab-nebula-serf10,15,20,0,0,0,20,0.0000,0.0000,0.0000
12,clab-nebula-serf10,20,40,0,0,0,40,0.0000,0.0000,0.0000
12,clab-nebula-serf10,25,71,42,38,4,33,0.9048,0.5352,0.5067
12,clab-nebula-serf10,30,88,82,57,25,31,0.6951,0.6477,0.5044
12,clab-nebula-serf10,35,103,138,89,49,14,0.6449,0.8641,0.5855
12,clab-nebula-serf10,40,120,156,117,39,3,0.7500,0.9750,0.7358
12,clab-nebula-serf10,45,121,159,121,38,0,0.7610,1.0000,0.7610
12,clab-nebula-serf10,50,129,161,129,32,0,0.8012,1.0000,0.8012
12,clab-nebula-serf10,55,153,161,153,8,0,0.9503,1.0000,0.9503
12,clab-nebula-serf10,60,156,161,156,5,0,0.9689,1.0000,0.9689
12,clab-nebula-serf15,5,1,0,0,0,1,0.0000,0.0000,0.0000
12,clab-nebula-serf15,10,14,0,0,0,14,0.0000,0.0000,0.0000
12,clab-nebula-serf15,15,32,0,0,0,32,0.0000,0.0000,0.0000
12,clab-nebula-serf15,20,68,0,0,0,68,0.0000,0.0000,0.0000
12,clab-nebula-serf15,25,88,40,39,1,49,0.9750,0.4432,0.4382
12,clab-nebula-serf15,30,100,82,61,21,39,0.7439,0.6100,0.5041
12,clab-nebula-serf15,35,117,140,103,37,14,0.7357,0.8803,0.6688
12,clab-nebula-serf15,40,121,156,118,38,3,0.7564,0.9752,0.7421
12,clab-nebula-serf15,45,124,159,124,35,0,0.7799,1.0000,0.7799
12,clab-nebula-serf15,50,151,161,151,10,0,0.9379,1.0000,0.9379
12,clab-nebula-serf15,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf15,60,158,161,158,3,0,0.9814,1.0000,0.9814
12,clab-nebula-serf20,5,2,0,0,0,2,0.0000,0.0000,0.0000
12,clab-nebula-serf20,10,4,0,0,0,4,0.0000,0.0000,0.0000
12,clab-nebula-serf20,15,15,0,0,0,15,0.0000,0.0000,0.0000
12,clab-nebula-serf20,20,26,0,0,0,26,0.0000,0.0000,0.0000
12,clab-nebula-serf20,25,46,0,0,0,46,0.0000,0.0000,0.0000
12,clab-nebula-serf20,30,80,82,55,27,25,0.6707,0.6875,0.5140
12,clab-nebula-serf20,35,93,138,79,59,14,0.5725,0.8495,0.5197
12,clab-nebula-serf20,40,102,156,99,57,3,0.6346,0.9706,0.6226
12,clab-nebula-serf20,45,118,159,118,41,0,0.7421,1.0000,0.7421
12,clab-nebula-serf20,50,124,161,124,37,0,0.7702,1.0000,0.7702
12,clab-nebula-serf20,55,129,161,129,32,0,0.8012,1.0000,0.8012
12,clab-nebula-serf20,60,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf25,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf25,10,4,0,0,0,4,0.0000,0.0000,0.0000
12,clab-nebula-serf25,15,12,0,0,0,12,0.0000,0.0000,0.0000
12,clab-nebula-serf25,20,28,0,0,0,28,0.0000,0.0000,0.0000
12,clab-nebula-serf25,25,44,0,0,0,44,0.0000,0.0000,0.0000
12,clab-nebula-serf25,30,81,62,55,7,26,0.8871,0.6790,0.6250
12,clab-nebula-serf25,35,93,99,77,22,16,0.7778,0.8280,0.6696
12,clab-nebula-serf25,40,102,152,99,53,3,0.6513,0.9706,0.6387
12,clab-nebula-serf25,45,119,156,116,40,3,0.7436,0.9748,0.7296
12,clab-nebula-serf25,50,124,161,124,37,0,0.7702,1.0000,0.7702
12,clab-nebula-serf25,55,127,161,127,34,0,0.7888,1.0000,0.7888
12,clab-nebula-serf25,60,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf30,5,1,0,0,0,1,0.0000,0.0000,0.0000
12,clab-nebula-serf30,10,13,0,0,0,13,0.0000,0.0000,0.0000
12,clab-nebula-serf30,15,28,0,0,0,28,0.0000,0.0000,0.0000
12,clab-nebula-serf30,20,45,0,0,0,45,0.0000,0.0000,0.0000
12,clab-nebula-serf30,25,81,64,55,9,26,0.8594,0.6790,0.6111
12,clab-nebula-serf30,30,93,99,77,22,16,0.7778,0.8280,0.6696
12,clab-nebula-serf30,35,102,152,99,53,3,0.6513,0.9706,0.6387
12,clab-nebula-serf30,40,119,157,117,40,2,0.7452,0.9832,0.7358
12,clab-nebula-serf30,45,124,161,124,37,0,0.7702,1.0000,0.7702
12,clab-nebula-serf30,50,128,161,128,33,0,0.7950,1.0000,0.7950
12,clab-nebula-serf30,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf30,60,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf35,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf35,10,1,0,0,0,1,0.0000,0.0000,0.0000
12,clab-nebula-serf35,15,7,0,0,0,7,0.0000,0.0000,0.0000
12,clab-nebula-serf35,20,26,0,0,0,26,0.0000,0.0000,0.0000
12,clab-nebula-serf35,25,63,0,0,0,63,0.0000,0.0000,0.0000
12,clab-nebula-serf35,30,85,0,0,0,85,0.0000,0.0000,0.0000
12,clab-nebula-serf35,35,95,75,60,15,35,0.8000,0.6316,0.5455
12,clab-nebula-serf35,40,111,111,90,21,21,0.8108,0.8108,0.6818
12,clab-nebula-serf35,45,121,152,118,34,3,0.7763,0.9752,0.7613
12,clab-nebula-serf35,50,124,159,124,35,0,0.7799,1.0000,0.7799
12,clab-nebula-serf35,55,145,161,145,16,0,0.9006,1.0000,0.9006
12,clab-nebula-serf35,60,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf40,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf40,10,1,0,0,0,1,0.0000,0.0000,0.0000
12,clab-nebula-serf40,15,11,0,0,0,11,0.0000,0.0000,0.0000
12,clab-nebula-serf40,20,35,0,0,0,35,0.0000,0.0000,0.0000
12,clab-nebula-serf40,25,71,0,0,0,71,0.0000,0.0000,0.0000
12,clab-nebula-serf40,30,87,0,0,0,87,0.0000,0.0000,0.0000
12,clab-nebula-serf40,35,98,82,59,23,39,0.7195,0.6020,0.4876
12,clab-nebula-serf40,40,118,138,101,37,17,0.7319,0.8559,0.6516
12,clab-nebula-serf40,45,122,153,119,34,3,0.7778,0.9754,0.7628
12,clab-nebula-serf40,50,126,159,126,33,0,0.7925,1.0000,0.7925
12,clab-nebula-serf40,55,153,161,153,8,0,0.9503,1.0000,0.9503
12,clab-nebula-serf40,60,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf45,5,2,0,0,0,2,0.0000,0.0000,0.0000
12,clab-nebula-serf45,10,8,0,0,0,8,0.0000,0.0000,0.0000
12,clab-nebula-serf45,15,22,0,0,0,22,0.0000,0.0000,0.0000
12,clab-nebula-serf45,20,40,0,0,0,40,0.0000,0.0000,0.0000
12,clab-nebula-serf45,25,80,19,19,0,61,1.0000,0.2375,0.2375
12,clab-nebula-serf45,30,90,83,58,25,32,0.6988,0.6444,0.5043
12,clab-nebula-serf45,35,118,140,103,37,15,0.7357,0.8729,0.6645
12,clab-nebula-serf45,40,121,156,118,38,3,0.7564,0.9752,0.7421
12,clab-nebula-serf45,45,124,161,124,37,0,0.7702,1.0000,0.7702
12,clab-nebula-serf45,50,145,161,145,16,0,0.9006,1.0000,0.9006
12,clab-nebula-serf45,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf45,60,155,161,155,6,0,0.9627,1.0000,0.9627
12,clab-nebula-serf50,5,3,0,0,0,3,0.0000,0.0000,0.0000
12,clab-nebula-serf50,10,8,0,0,0,8,0.0000,0.0000,0.0000
12,clab-nebula-serf50,15,23,0,0,0,23,0.0000,0.0000,0.0000
12,clab-nebula-serf50,20,41,0,0,0,41,0.0000,0.0000,0.0000
12,clab-nebula-serf50,25,81,19,19,0,62,1.0000,0.2346,0.2346
12,clab-nebula-serf50,30,93,83,59,24,34,0.7108,0.6344,0.5043
12,clab-nebula-serf50,35,118,140,103,37,15,0.7357,0.8729,0.6645
12,clab-nebula-serf50,40,122,156,119,37,3,0.7628,0.9754,0.7484
12,clab-nebula-serf50,45,125,161,125,36,0,0.7764,1.0000,0.7764
12,clab-nebula-serf50,50,153,161,153,8,0,0.9503,1.0000,0.9503
12,clab-nebula-serf50,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf50,60,156,161,156,5,0,0.9689,1.0000,0.9689
12,clab-nebula-serf55,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf55,10,9,0,0,0,9,0.0000,0.0000,0.0000
12,clab-nebula-serf55,15,23,0,0,0,23,0.0000,0.0000,0.0000
12,clab-nebula-serf55,20,64,0,0,0,64,0.0000,0.0000,0.0000
12,clab-nebula-serf55,25,83,0,0,0,83,0.0000,0.0000,0.0000
12,clab-nebula-serf55,30,96,72,58,14,38,0.8056,0.6042,0.5273
12,clab-nebula-serf55,35,119,99,88,11,31,0.8889,0.7395,0.6769
12,clab-nebula-serf55,40,121,152,118,34,3,0.7763,0.9752,0.7613
12,clab-nebula-serf55,45,126,156,123,33,3,0.7885,0.9762,0.7736
12,clab-nebula-serf55,50,153,161,153,8,0,0.9503,1.0000,0.9503
12,clab-nebula-serf55,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf55,60,157,161,157,4,0,0.9752,1.0000,0.9752
12,clab-nebula-serf60,5,4,0,0,0,4,0.0000,0.0000,0.0000
12,clab-nebula-serf60,10,10,0,0,0,10,0.0000,0.0000,0.0000
12,clab-nebula-serf60,15,42,0,0,0,42,0.0000,0.0000,0.0000
12,clab-nebula-serf60,20,70,0,0,0,70,0.0000,0.0000,0.0000
12,clab-nebula-serf60,25,87,0,0,0,87,0.0000,0.0000,0.0000
12,clab-nebula-serf60,30,111,82,67,15,44,0.8171,0.6036,0.5317
12,clab-nebula-serf60,35,120,138,104,34,16,0.7536,0.8667,0.6753
12,clab-nebula-serf60,40,124,156,121,35,3,0.7756,0.9758,0.7610
12,clab-nebula-serf60,45,143,159,143,16,0,0.8994,1.0000,0.8994
12,clab-nebula-serf60,50,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf60,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf60,60,158,161,158,3,0,0.9814,1.0000,0.9814
12,clab-nebula-serf65,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf65,10,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf65,15,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf65,20,23,0,0,0,23,0.0000,0.0000,0.0000
12,clab-nebula-serf65,25,62,0,0,0,62,0.0000,0.0000,0.0000
12,clab-nebula-serf65,30,95,24,23,1,72,0.9583,0.2421,0.2396
12,clab-nebula-serf65,35,115,142,113,29,2,0.7958,0.9826,0.7847
12,clab-nebula-serf65,40,122,156,119,37,3,0.7628,0.9754,0.7484
12,clab-nebula-serf65,45,126,161,126,35,0,0.7826,1.0000,0.7826
12,clab-nebula-serf65,50,152,161,152,9,0,0.9441,1.0000,0.9441
12,clab-nebula-serf65,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf65,60,155,161,155,6,0,0.9627,1.0000,0.9627
12,clab-nebula-serf70,5,3,0,0,0,3,0.0000,0.0000,0.0000
12,clab-nebula-serf70,10,19,0,0,0,19,0.0000,0.0000,0.0000
12,clab-nebula-serf70,15,36,0,0,0,36,0.0000,0.0000,0.0000
12,clab-nebula-serf70,20,66,0,0,0,66,0.0000,0.0000,0.0000
12,clab-nebula-serf70,25,87,29,27,2,60,0.9310,0.3103,0.3034
12,clab-nebula-serf70,30,110,82,63,19,47,0.7683,0.5727,0.4884
12,clab-nebula-serf70,35,119,138,103,35,16,0.7464,0.8655,0.6688
12,clab-nebula-serf70,40,124,156,122,34,2,0.7821,0.9839,0.7722
12,clab-nebula-serf70,45,147,159,147,12,0,0.9245,1.0000,0.9245
12,clab-nebula-serf70,50,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf70,55,158,161,158,3,0,0.9814,1.0000,0.9814
12,clab-nebula-serf70,60,161,161,161,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf75,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf75,10,7,0,0,0,7,0.0000,0.0000,0.0000
12,clab-nebula-serf75,15,26,0,0,0,26,0.0000,0.0000,0.0000
12,clab-nebula-serf75,20,41,0,0,0,41,0.0000,0.0000,0.0000
12,clab-nebula-serf75,25,76,0,0,0,76,0.0000,0.0000,0.0000
12,clab-nebula-serf75,30,100,34,25,9,75,0.7353,0.2500,0.2294
12,clab-nebula-serf75,35,115,99,73,26,42,0.7374,0.6348,0.5177
12,clab-nebula-serf75,40,122,159,122,37,0,0.7673,1.0000,0.7673
12,clab-nebula-serf75,45,135,161,135,26,0,0.8385,1.0000,0.8385
12,clab-nebula-serf75,50,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf75,55,155,161,155,6,0,0.9627,1.0000,0.9627
12,clab-nebula-serf75,60,158,161,158,3,0,0.9814,1.0000,0.9814
12,clab-nebula-serf80,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf80,10,14,0,0,0,14,0.0000,0.0000,0.0000
12,clab-nebula-serf80,15,32,0,0,0,32,0.0000,0.0000,0.0000
12,clab-nebula-serf80,20,55,0,0,0,55,0.0000,0.0000,0.0000
12,clab-nebula-serf80,25,84,0,0,0,84,0.0000,0.0000,0.0000
12,clab-nebula-serf80,30,110,67,42,25,68,0.6269,0.3818,0.3111
12,clab-nebula-serf80,35,120,146,118,28,2,0.8082,0.9833,0.7973
12,clab-nebula-serf80,40,127,161,127,34,0,0.7888,1.0000,0.7888
12,clab-nebula-serf80,45,152,161,152,9,0,0.9441,1.0000,0.9441
12,clab-nebula-serf80,50,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf80,55,156,161,156,5,0,0.9689,1.0000,0.9689
12,clab-nebula-serf80,60,159,161,159,2,0,0.9876,1.0000,0.9876
12,clab-nebula-serf85,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf85,10,4,0,0,0,4,0.0000,0.0000,0.0000
12,clab-nebula-serf85,15,19,0,0,0,19,0.0000,0.0000,0.0000
12,clab-nebula-serf85,20,35,0,0,0,35,0.0000,0.0000,0.0000
12,clab-nebula-serf85,25,57,0,0,0,57,0.0000,0.0000,0.0000
12,clab-nebula-serf85,30,82,56,18,38,64,0.3214,0.2195,0.1500
12,clab-nebula-serf85,35,111,87,53,34,58,0.6092,0.4775,0.3655
12,clab-nebula-serf85,40,119,151,119,32,0,0.7881,1.0000,0.7881
12,clab-nebula-serf85,45,134,161,134,27,0,0.8323,1.0000,0.8323
12,clab-nebula-serf85,50,149,161,149,12,0,0.9255,1.0000,0.9255
12,clab-nebula-serf85,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf85,60,157,161,157,4,0,0.9752,1.0000,0.9752
12,clab-nebula-serf90,5,2,0,0,0,2,0.0000,0.0000,0.0000
12,clab-nebula-serf90,10,9,0,0,0,9,0.0000,0.0000,0.0000
12,clab-nebula-serf90,15,30,0,0,0,30,0.0000,0.0000,0.0000
12,clab-nebula-serf90,20,49,0,0,0,49,0.0000,0.0000,0.0000
12,clab-nebula-serf90,25,78,0,0,0,78,0.0000,0.0000,0.0000
12,clab-nebula-serf90,30,101,72,41,31,60,0.5694,0.4059,0.3106
12,clab-nebula-serf90,35,119,88,57,31,62,0.6477,0.4790,0.3800
12,clab-nebula-serf90,40,122,161,122,39,0,0.7578,1.0000,0.7578
12,clab-nebula-serf90,45,137,161,137,24,0,0.8509,1.0000,0.8509
12,clab-nebula-serf90,50,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf90,55,155,161,155,6,0,0.9627,1.0000,0.9627
12,clab-nebula-serf90,60,159,161,159,2,0,0.9876,1.0000,0.9876
12,clab-nebula-serf95,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf95,10,10,0,0,0,10,0.0000,0.0000,0.0000
12,clab-nebula-serf95,15,30,0,0,0,30,0.0000,0.0000,0.0000
12,clab-nebula-serf95,20,50,0,0,0,50,0.0000,0.0000,0.0000
12,clab-nebula-serf95,25,80,0,0,0,80,0.0000,0.0000,0.0000
12,clab-nebula-serf95,30,104,72,42,30,62,0.5833,0.4038,0.3134
12,clab-nebula-serf95,35,119,88,57,31,62,0.6477,0.4790,0.3800
12,clab-nebula-serf95,40,124,161,124,37,0,0.7702,1.0000,0.7702
12,clab-nebula-serf95,45,142,161,142,19,0,0.8820,1.0000,0.8820
12,clab-nebula-serf95,50,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf95,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf95,60,159,161,159,2,0,0.9876,1.0000,0.9876
12,clab-nebula-serf100,5,6,0,0,0,6,0.0000,0.0000,0.0000
12,clab-nebula-serf100,10,7,0,0,0,7,0.0000,0.0000,0.0000
12,clab-nebula-serf100,15,8,0,0,0,8,0.0000,0.0000,0.0000
12,clab-nebula-serf100,20,14,0,0,0,14,0.0000,0.0000,0.0000
12,clab-nebula-serf100,25,25,10,9,1,16,0.9000,0.3600,0.3462
12,clab-nebula-serf100,30,59,140,54,86,5,0.3857,0.9153,0.3724
12,clab-nebula-serf100,35,89,156,88,68,1,0.5641,0.9888,0.5605
12,clab-nebula-serf100,40,137,161,137,24,0,0.8509,1.0000,0.8509
12,clab-nebula-serf100,45,150,161,150,11,0,0.9317,1.0000,0.9317
12,clab-nebula-serf100,50,159,161,159,2,0,0.9876,1.0000,0.9876
12,clab-nebula-serf100,55,160,161,160,1,0,0.9938,1.0000,0.9938
12,clab-nebula-serf100,60,161,161,161,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf105,5,1,0,0,0,1,0.0000,0.0000,0.0000
12,clab-nebula-serf105,10,3,0,0,0,3,0.0000,0.0000,0.0000
12,clab-nebula-serf105,15,8,0,0,0,8,0.0000,0.0000,0.0000
12,clab-nebula-serf105,20,25,0,0,0,25,0.0000,0.0000,0.0000
12,clab-nebula-serf105,25,54,0,0,0,54,0.0000,0.0000,0.0000
12,clab-nebula-serf105,30,86,65,42,23,44,0.6462,0.4884,0.3853
12,clab-nebula-serf105,35,123,103,79,24,44,0.7670,0.6423,0.5374
12,clab-nebula-serf105,40,145,161,145,16,0,0.9006,1.0000,0.9006
12,clab-nebula-serf105,45,153,161,153,8,0,0.9503,1.0000,0.9503
12,clab-nebula-serf105,50,155,161,155,6,0,0.9627,1.0000,0.9627
12,clab-nebula-serf105,55,160,161,160,1,0,0.9938,1.0000,0.9938
12,clab-nebula-serf105,60,161,161,161,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf110,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf110,10,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf110,15,2,0,0,0,2,0.0000,0.0000,0.0000
12,clab-nebula-serf110,20,7,0,0,0,7,0.0000,0.0000,0.0000
12,clab-nebula-serf110,25,15,0,0,0,15,0.0000,0.0000,0.0000
12,clab-nebula-serf110,30,37,0,0,0,37,0.0000,0.0000,0.0000
12,clab-nebula-serf110,35,69,34,15,19,54,0.4412,0.2174,0.1705
12,clab-nebula-serf110,40,107,78,57,21,50,0.7308,0.5327,0.4453
12,clab-nebula-serf110,45,143,149,133,16,10,0.8926,0.9301,0.8365
12,clab-nebula-serf110,50,148,161,148,13,0,0.9193,1.0000,0.9193
12,clab-nebula-serf110,55,154,161,154,7,0,0.9565,1.0000,0.9565
12,clab-nebula-serf110,60,157,161,157,4,0,0.9752,1.0000,0.9752
12,clab-nebula-serf115,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf115,10,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf115,15,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf115,20,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf115,25,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf115,30,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf115,35,1,0,0,0,1,0.0000,0.0000,0.0000
12,clab-nebula-serf115,40,3,4,1,3,2,0.2500,0.3333,0.1667
12,clab-nebula-serf115,45,6,8,1,7,5,0.1250,0.1667,0.0769
12,clab-nebula-serf115,50,23,61,15,46,8,0.2459,0.6522,0.2174
12,clab-nebula-serf115,55,57,88,48,40,9,0.5455,0.8421,0.4948
12,clab-nebula-serf115,60,103,161,103,58,0,0.6398,1.0000,0.6398
12,clab-nebula-serf120,5,2,0,0,0,2,0.0000,0.0000,0.0000
12,clab-nebula-serf120,10,2,0,0,0,2,0.0000,0.0000,0.0000
12,clab-nebula-serf120,15,2,0,0,0,2,0.0000,0.0000,0.0000
12,clab-nebula-serf120,20,2,3,2,1,0,0.6667,1.0000,0.6667
12,clab-nebula-serf120,25,2,61,2,59,0,0.0328,1.0000,0.0328
12,clab-nebula-serf120,30,3,88,3,85,0,0.0341,1.0000,0.0341
12,clab-nebula-serf120,35,3,161,3,158,0,0.0186,1.0000,0.0186
12,clab-nebula-serf120,40,3,161,3,158,0,0.0186,1.0000,0.0186
12,clab-nebula-serf120,45,5,161,5,156,0,0.0311,1.0000,0.0311
12,clab-nebula-serf120,50,14,161,14,147,0,0.0870,1.0000,0.0870
12,clab-nebula-serf120,55,24,161,24,137,0,0.1491,1.0000,0.1491
12,clab-nebula-serf120,60,48,161,48,113,0,0.2981,1.0000,0.2981
12,clab-nebula-serf125,5,0,0,0,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf125,10,3,0,0,0,3,0.0000,0.0000,0.0000
12,clab-nebula-serf125,15,12,0,0,0,12,0.0000,0.0000,0.0000
12,clab-nebula-serf125,20,45,0,0,0,45,0.0000,0.0000,0.0000
12,clab-nebula-serf125,25,58,69,38,31,20,0.5507,0.6552,0.4270
12,clab-nebula-serf125,30,84,135,74,61,10,0.5481,0.8810,0.5103
12,clab-nebula-serf125,35,112,161,112,49,0,0.6957,1.0000,0.6957
12,clab-nebula-serf125,40,137,161,137,24,0,0.8509,1.0000,0.8509
12,clab-nebula-serf125,45,146,161,146,15,0,0.9068,1.0000,0.9068
12,clab-nebula-serf125,50,155,161,155,6,0,0.9627,1.0000,0.9627
12,clab-nebula-serf125,55,161,161,161,0,0,1.0000,1.0000,1.0000
12,clab-nebula-serf125,60,161,161,161,0,0,1.0000,1.0000,1.0000
